id,title,title_english,type,source,episodes,status,airing,rating,score,rank,scored_by,popularity,favorites,members,synopsis,season,year,start,ending,studios,genres,ranking
820,Ginga Eiyuu Densetsu,Legend of the Galactic Heroes,OVA,Novel,110,Finished Airing,False,R - 17+ (violence & profanity),9.01,11,82037,758,16794,335546,"The 150-year-long stalemate between the two interstellar superpowers, the Galactic Empire and the Free Planets Alliance, comes to an end when a new generation of leaders arises: the idealistic military genius Reinhard von Lohengramm, and the FPA's reserved historian, Yang Wenli.

While Reinhard climbs the ranks of the Empire with the aid of his childhood friend, Siegfried Kircheis, he must fight not only the war, but also the remnants of the crumbling Goldenbaum Dynasty in order to free his sister from the Kaiser and unify humanity under one genuine ruler. Meanwhile, on the other side of the galaxy, Yang—a strong supporter of democratic ideals—has to stand firm in his beliefs, despite the struggles of the FPA, and show his pupil, Julian Mintz, that autocracy is not the solution.

As ideologies clash amidst the war's many casualties, the two strategic masterminds must ask themselves what the real reason behind their battle is.

[Written by MAL Rewrite]",,1988,1988-01-08,1997-03-17,K-Factory;Kitty Film Mitaka Studio,Drama;Sci-Fi,1
44,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,Samurai X: Trust and Betrayal,OVA,Manga,4,Finished Airing,False,R - 17+ (violence & profanity),8.7,63,140508,909,6333,282481,"When mankind's savagery surpasses his fear of death, there is little hope for those who wish to live honest lives. Beneath a full moon, a young boy witnesses the murder of the bandits who had enslaved him, and is then christened with a new name by the man who rescued him. This boy is Shinta, now known as Kenshin Himura, and he is destined to become a swordsman. The softness of his heart does not befit the occupation, but his desire to protect the innocent is absolute.

Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen details the origins of the man who would bear the name of Hitokiri Battousai long before he swore his oath not to kill and before he earned his reputation as an assassin. The young man's heart is divided between justice and corruption, while the fate of a nation rests on his actions.

[Written by MAL Rewrite]",,1999,1999-02-20,1999-09-22,Studio Deen,Action;Drama;Romance,2
25781,Shingeki no Kyojin: Kuinaki Sentaku,Attack on Titan: No Regrets,OVA,Visual novel,2,Finished Airing,False,R - 17+ (violence & profanity),8.41,194,319859,436,1999,535665,"Many years before becoming the famed captain of the Survey Corps, a young Levi struggles to survive in the capital's garbage dump, the Underground. As the boss of his own criminal operation, Levi attempts to get by with meager earnings while aided by fellow criminals, Isabel Magnolia and Farlan Church. With little hope for the future, Levi accepts a deal from the anti-expedition faction leader Nicholas Lobov, who promises the trio citizenship aboveground if they are able to successfully assassinate Erwin Smith, a squad leader of the Survey Corps.

As Levi and Erwin cross paths, Erwin acknowledges Levi's agility and skill and gives him the option to either become part of the expedition team, or be turned over to the Military Police, to atone for his crimes. Now closer to the man they are tasked to kill, the group plans to complete their mission and save themselves from a grim demise in the dim recesses of their past home. However, they are about to learn that the surface world is not as liberating as they had thought and that sometimes, freedom can come at a heavy price.

Based on the popular spin-off manga of the same name, Shingeki no Kyojin: Kuinaki Sentaku illustrates the encounter between two of Shingeki no Kyojin's pivotal characters, as well as the events of the 23rd expedition beyond the walls.

[Written by MAL Rewrite]",,2014,2014-12-09,2015-04-09,Wit Studio,Action,3
30709,Kamisama Hajimemashita: Kako-hen,,OVA,Manga,4,Finished Airing,False,PG-13 - Teens 13 or older,8.4,197,86116,1431,1067,174228,"While playing in the snow one day at her shrine, the land god Nanami Momozono witnesses her familiar—the fox youkai Tomoe—collapse, with dark markings appearing on his body. Tomoe's former master, Lord Mikage, appears after his long absence and places Tomoe into a magical pocket mirror in order to stave off his ailment.

Mikage explains that long ago, before he and Tomoe had met, the fox youkai was in love with a human woman. Seeking to live as a human with his beloved, he made a deal with a fallen god, but he only ended up cursed and dying. When Mikage discovered Tomoe, the god made the youkai forget his human love as a quick solution. However, something has changed recently to reactivate the curse; Tomoe has fallen in love with his new human master, Nanami. Since there is no way to stop the curse, Nanami wants to stop Tomoe from getting cursed in the first place by traveling back through time, even if it means they may never meet. As Nanami travels back hundreds of years to save her precious familiar, she discovers that she is far more closely bonded to Tomoe than she previously thought.

[Written by MAL Rewrite]",,2015,2015-08-20,2016-08-19,TMS Entertainment,Comedy;Romance;Supernatural,4
32366,Gintama°: Aizome Kaori-hen,Gintama: Love Incense Arc,OVA,Manga,2,Finished Airing,False,PG-13 - Teens 13 or older,8.38,214,46813,2376,141,88413,"The red-light district, Yoshiwara, is suddenly taken over by ""Aizen Kou,"" an incense that has the ability to make anyone fall in love with the first person they see. Having been outlawed for its strong potency, the love drug was thought to have disappeared from the red-light district for good; however, it seems to have found its way back inside Yoshiwara's walls and now has the entire district under its influence.

Of those affected is the cold-hearted Hyakka captain, Tsukuyo, and the first person she sees after inhaling the smoke is none other than the brazen Yorozuya leader, Gintoki Sakata. Unbeknownst to everyone else though, she was already attracted to Gintoki. With those hidden feelings now intensified, Tsukuyo must overcome her afflictions and work with the Yorozuya to return everyone back to normal. 

[Written by MAL Rewrite]",,2016,2016-08-04,2016-11-04,Bandai Namco Pictures,Comedy,5
777,Hellsing Ultimate,Hellsing Ultimate,OVA,Manga,10,Finished Airing,False,R - 17+ (violence & profanity),8.35,232,499012,182,22480,964107,"There exist creatures of darkness and evil that plague the night, devouring any human unfortunate enough to be caught in their grasp. On the other side is Hellsing, an organization dedicated to destroying these supernatural forces that threaten the very existence of humanity. At its head is Integra Fairbrook Wingates Hellsing, who commands a powerful military and spends her life fighting the undead.

Integra's vast army, however, pales in comparison with her ultimate weapon: the vampire Alucard, who works against his own kind as an exterminator for Hellsing. With his new vampire servant, Seras Victoria, at his side, Alucard must battle not only monsters, but all those who stand to oppose Hellsing, be they in the guise of good or evil.

In a battle for mankind's survival, Hellsing Ultimate proves that appearances are not all they may seem, and sometimes the greatest weapon can come in the form of one's worst nightmare.

[Written by MAL Rewrite]",,2006,2006-02-10,2012-12-26,Madhouse;Satelight;Graphinica,Action;Horror;Supernatural,6
10937,Kidou Senshi Gundam: The Origin,Mobile Suit Gundam: The Origin,OVA,Manga,6,Finished Airing,False,R+ - Mild Nudity,8.33,251,33107,2580,908,77646,"In the year 0068 of the Universal Century, Casval Rem Deikun's life is thrown into chaotic disarray after the assassination of his father, a prolific figure in the crusade towards civil rights for people who live away from the Earth's surface. Casval and his sister Artesia receive aid from soldiers who were loyal to their father, and the siblings are whisked away from their home, separated, and thrown into a twisted fate that sees them come into their own as soldiers and adults.

Years before stealing the name Char Aznable or his ""Red Comet"" moniker, Casval must contend with the rise of a militarized version of his father's ideology and his own vengeful nature as intergalactic war molds him into a legendary mobile suit pilot.

[Written by MAL Rewrite]",,2015,2015-02-28,2018-05-05,Sunrise,Action;Sci-Fi,7
20651,Natsume Yuujinchou: Itsuka Yuki no Hi ni,Natsume’s Book of Friends: On a Certain Snowy Day,OVA,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,8.33,253,37333,2486,114,82701,"As the first delicate snowflake touches the cold ground, Nyanko-sensei dozes on his hot-water bottle next to Takashi Natsume. While his aunt prepares a warm dinner, Natsume takes a walk, welcoming the snow and the chilly weather. However, his peaceful promenade is disturbed by a white, fluffy snowman yokai with perturbing black eyes, searching for something warm and sparkly. With no further information, Natsume sets off to help find what the spirit desires.

[Written by MAL Rewrite]",,2014,2014-02-05,,Brain's Base,Slice of Life;Supernatural,8
12029,Uchuu Senkan Yamato 2199,Star Blazers: Space Battleship Yamato 2199,OVA,Original,26,Finished Airing,False,PG-13 - Teens 13 or older,8.32,264,40107,1943,1816,119161,"Earth's once green hills and rich blue oceans have been converted into a desolate wasteland by the relentless onslaught of planet bombs from the expansionist Gamilas Empire. By the year 2199, humankind has retreated to the depths of underground cities to escape the radiation.

However, all hope is not lost, as the distant planet Iscandar offers Earth its final salvation: the Cosmo Reverse System, capable of restoring Earth's irradiated surface. In a desperate bid to retrieve this technology from Iscandar, the Earth Defense Force pours its remaining resources into the Yamato—an innovative, state-of-the-art battleship equipped with an infinite energy Wave Motion Engine.

From young talent such as Tactical Officer Susumu Kodai to accomplished veterans like Captain Juuzou Okita, the Yamato's crew consists of many individuals, all varying in their experience on the battlefield. But despite their differences, one goal unifies them all: to complete their perilous 168,000 light-year voyage to Iscandar and save humanity from imminent doom.

[Written by MAL Rewrite]",,2012,2012-05-25,2013-10-25,Xebec;AIC,Action;Drama;Sci-Fi,9
137,Hunter x Hunter: Original Video Animation,,OVA,Manga,8,Finished Airing,False,PG-13 - Teens 13 or older,8.31,272,68069,1813,425,130663,"After reuniting with Gon and his friends, Kurapika explained to them the risks he bears because of his abilities. Believing that his target of revenge is no longer alive and the search for his fallen comrade's eyes could truly begin, Kurapika soon after receives a message informing him that all the Spiders still lived. After much discussion between his friends, Gon, Kurapika and company decided to hunt after the one Spider member who's ability could ultimately result in Kurapika's defeat and death. Based on the manga by Togashi Yoshihiro.",,2002,2002-01-17,2002-04-17,Nippon Animation,Action;Adventure;Fantasy,10
11917,Major: World Series,,OVA,Manga,2,Finished Airing,False,PG-13 - Teens 13 or older,8.28,299,21337,3832,101,37781,"Gorou Shigeno's journey with the Indiana Hornets continues as they seek to win the prestigious World Series. However, after an unexpected accident during the match with his fated rival, his quest in becoming the world's best becomes more challenging. Undaunted, Gorou continues to put the weight of his dreams into every pitch he makes, and forges a path towards his desired future through high-speed pitching.

[Written by MAL Rewrite]",,2011,2011-12-16,2012-01-18,SynergySP,Sports,11
2685,Tsubasa: Tokyo Revelations,Tsubasa RESERVoir CHRoNiCLE: Tokyo Revelations,OVA,Manga,3,Finished Airing,False,R - 17+ (violence & profanity),8.26,323,45847,2233,828,97695,"Continuing their journey from Record Country (the place that held the book of memories), Syaoran and company land into Tokyo Country, a blood-filled country under war from opposing factions for natural resources and survival. While reluctantly involved in the race to live, the group faces their own problems as certain revelations are made, changing their journey forever.

A shocking betrayal and a battle that risks all of their lives. After this revelation, they will never be the same again.",,2007,2007-11-16,2008-03-17,Production I.G,Action;Adventure;Drama;Fantasy;Romance,12
139,Hunter x Hunter: Greed Island Final,,OVA,Manga,14,Finished Airing,False,PG-13 - Teens 13 or older,8.25,330,80686,1635,247,149663,"Continuing with their adventure at Greed Island, Gon and Killua train furiously under the guidance of Biscuit for better preparation at attempting the game. With their abilities vastly improving and the threat of player killers menacing Greed Island, Gon and company continue the game despite the dangers that they will face with the game activities and encounters with other players. Based on the manga by Togashi Yoshihiro.",,2004,2004-03-03,2004-08-18,Nippon Animation,Action;Adventure;Fantasy,13
265,Hajime no Ippo: Mashiba vs. Kimura,Fighting Spirit: Mashiba vs. Kimura,OVA,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,8.24,345,72381,1966,217,117490,"Tatsuya Kimura is beginning to feel left behind. With his friends Ippo Makunouchi and Mamoru Takamura holding the championship belt in their respective weight classes, Kimura's inability to become Japan's Junior Lightweight boxing champion eats away at him. Scheduled to fight with the current champion Ryo Mashiba, Kimura begins to train with Ippo's rival Ichirou Miyata, who previously suffered a crushing defeat from Mashiba's signature ""Hitman"" style of boxing.

But Mashiba has his own desire to hold onto the belt, hoping to soon shoot for the World title and secure financial stability for his sister Kumi. Will Kimura's overwhelming drive to prove his strength as a boxer overcome Mashiba's desperate wish to provide a better life for Kumi?

[Written by MAL Rewrite]",,2003,2003-09-05,,Madhouse,Sports,14
6864,xxxHOLiC Rou,,OVA,Manga,2,Finished Airing,False,PG-13 - Teens 13 or older,8.18,413,33316,2720,190,71558,"Ten years after the events of xxxHOLiC Shunmuki, a melancholic Kimihiro Watanuki has taken over the shop formerly run by the mysterious Yuuko due to a promise he made to her. His companions Maru, Moro, and Mokona live together with him in relative contentment, and some familiar faces arrive every now and then: former rival turned-steadfast friend Shizuka Doumeki, and the former psychic prodigy Kohane Tsuyuri. While Kohane studies folklore under Doumeki at university, they encounter a case that is perfect for the master of the shop.

Eventually, Watanuki receives a visit from Doumeki's grandfather, Haruka. He requests that Watanuki investigates his grandson's dreams. While inside the dream world, he discovers how their past adventures played out from Doumeki's perspective of view, leading Watanuki to discover truths from 10 years ago and secrets about the ties that bind their friendship.

[Written by MAL Rewrite]",,2010,2010-04-23,2011-03-09,Production I.G,Drama;Mystery;Supernatural,15
138,Hunter x Hunter: Greed Island,,OVA,Manga,8,Finished Airing,False,PG-13 - Teens 13 or older,8.18,422,88652,1538,304,161902,"After the battle with the Spiders, the search for Ging continues as Gon and Killua decided to once again attempt to purchase the rare game ""Greed Island."" However, Gon came up with a better plan, which was to volunteer to complete the game for the billionaire who owned it. But some training must be done, as Gon and Killua's abilities are still at a developing stage and ""Greed Island"" is no simple game for anyone to play with. It is the infamous game that could easily lead to one's death. Based on the manga by Togashi Yoshihiro.",,2003,2003-02-05,2003-04-16,Nippon Animation,Action;Adventure;Fantasy,16
33323,"Kamisama Hajimemashita: Kamisama, Shiawase ni Naru",,OVA,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,8.16,452,34504,2783,196,68500,"Nanami Momozono, current land god of Mikage Shrine, and her fox familiar Tomoe have faced many obstacles during their time together, but none so challenging as the one posed by the wealth god Ookuninushi—if Tomoe's wish to be human is granted, he must learn to live as one, and Nanami will have to return to being a human.

As the couple look to the future and reflect on their former adventures, Nanami tries to figure out their new living situation as her high school graduation approaches. But no matter the path they choose to walk, Tomoe and Nanami's love will endure.

[Written by MAL Rewrite]",,2016,2016-12-20,,TMS Entertainment,Comedy;Fantasy;Romance,17
49521,Non Non Biyori Nonstop: Bukatsu wo Ganbatta,Non Non Biyori Nonstop: Our Club Worked Hard,OVA,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,8.15,465,10990,4751,32,23821,"Beginning her academic journey as a first grader, Shiori comes face to face with the aspect of school she has heard alarming rumors about—homework! However, her worries quickly turn into excitement as the Asahigaoka girls agree to work together to complete their assignments at Komari and Natsumi Koshigaya's house. Their plan appears to be successful until an all-too-familiar feeling of procrastination creates a rowdy distraction for Natsumi.

On another day, Natsumi asks her teacher Kazuho Miyauchi if she can form and lead a new badminton school club. While the lack of funding and equipment proves to be a major setback, it does not stop Natsumi and the other girls from asking the candy store owner Kaede Kagayama for some help. During their spontaneous badminton practice, a minor accident leads Kaede to reminisce about a memorable day when she babysat Renge Miyauchi.

[Written by MAL Rewrite]",,2022,2022-03-23,,SILVER LINK.,Slice of Life,18
9890,Major: Message,,OVA,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,8.14,468,18203,4171,60,31654,"Thirteen years after achieving major success with the Indiana Hornets, Gorou Honda's career as a pitcher ended abruptly after sustaining a horrible injury. Inspired by his father, who continued playing baseball despite major setbacks, Gorou plans to restart his baseball career and play in a new position. However, his strong dedication to train has puzzled his family, especially his young daughter Izumi, who is frustrated with the absence of her father from her lives. Faced by another tough obstacle, Gorou once again decides to prove his resolve through his beloved sport.

[Written by MAL Rewrite]",,2010,2010-12-17,,SynergySP,Sports,19
3371,Ginga Eiyuu Densetsu Gaiden,Legend of the Galactic Heroes Gaiden,OVA,Novel,24,Finished Airing,False,R+ - Mild Nudity,8.13,478,9275,4635,69,25192,"Ginga Eiyuu Densetsu Gaiden is the first of two OVA adaptations of side stories from the Ginga Eiyuu Densetsu novel series. This first adaptation follows the achievements of Reinhard von Müsel and Siegfried Kircheis of the Galactic Empire before the fateful Battle of Astarte.

The Silver-White Valley 
Reinhard and Kircheis graduate from their military academy and are immediately sent to the frozen frontier planet Kapche-Lanka. Unbeknownst to them, their new superior schemes to kill Reinhard on behalf of a rival of Reinhard's sister Annerose von Grünewald.

Dreams of the Morning, Songs of the Night
Reinhard and Kircheis are assigned to the Imperial Military Police, where they uncover the corrupt and oppressive practices of the Empire's law enforcement. They are soon ordered to investigate the murder of a student at their alma mater.

Dishonor 
As Reinhard awaits the bestowal of his new title of Count von Lohengramm, he sends Kircheis to the artificial resort satellite Kreuznach III for a vacation. Restless from the lack of work, Kircheis assists the local police with a drug trafficking case related to an attack on a disgraced former Vice Admiral.

A Hundred Billion Stars, a Hundred Billion Lights 
While Reinhard is still a commodore in charge of only a single squadron, he laments the incompetence of his superiors during a battle against the Free Planets Alliance. Amassing military successes under the direct command of Vice Admiral Richard von Grimmelshausen, Reinhard repeatedly clashes with Hermann von Lüneburg, a commodore and former regimental commander of the Alliance's infamous Rosen Ritter.

[Written by MAL Rewrite]",,1998,1998-02-09,1998-09-26,K-Factory,Action;Drama;Sci-Fi,20
49053,Given: Uragawa no Sonzai,given - on the other hand,OVA,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,8.13,479,40610,2292,764,93776,"Since the night of ""given's"" first live performance, the relationship between Mafuyu Satou and Ritsuka Uenoyama has been smooth sailing. Their shared love of music reinforces their bond, and every moment spent together makes them more inseparable. Nevertheless, there will come times when they will suffer setbacks, with both of them consumed by their inner turmoil.

[Written by MAL Rewrite]",,2021,2021-12-01,,Lerche,Boys Love;Drama,21
30370,Akatsuki no Yona OVA,Yona of the Dawn OVA,OVA,Manga,3,Finished Airing,False,PG-13 - Teens 13 or older,8.1,517,72701,1724,404,139597,"At a remote hot springs lodge, Yona and the team rest. The boys are taking a bath with the exception of Ki-ja, who looks troubled. Jae-ha takes this chance to tease him, unwittingly finding a mark linked to the previous White Dragon—whom coincidentally is also Ki-ja's father—prompting Ki-ja to recall their complicated relationship.

In another time and place, Son Hak and the dragons banter as they hold a drinking contest. As they start to doze off one-by-one, Zeno dreams of his past, where his abilities and experiences, both as a person and as the Yellow Dragon, are revealed.

[Written by MAL Rewrite]",,2015,2015-09-18,2016-12-20,Pierrot,Adventure;Fantasy,22
32902,Mahoutsukai no Yome: Hoshi Matsu Hito,The Ancient Magus' Bride: Those Awaiting a Star,OVA,Manga,3,Finished Airing,False,PG-13 - Teens 13 or older,8.1,524,129995,891,752,289651,"Angelica sends Chise some magic supplies including a present. The present turns out to be a book Chise read in her childhood. Elias asks Chise to tell him the story behind the book. Chise tells him about Miura-san and the mysterious library she found in the forest as a child.

[Written by MAL Rewrite]",,2016,2016-09-10,2017-09-09,Wit Studio,Drama;Fantasy,23
9130,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,Saint Seiya: The Lost Canvas 2,OVA,Manga,13,Finished Airing,False,PG-13 - Teens 13 or older,8.1,526,46190,2577,326,77753,The sequel to Saint Seiya: The Lost Canvas - Meiou Shinwa.,,2011,2011-02-23,2011-07-20,TMS Entertainment,Action;Adventure;Supernatural,24
1382,Yuusha-Ou GaoGaiGar Final,GaoGaiGar Final,OVA,Original,8,Finished Airing,False,PG-13 - Teens 13 or older,8.09,532,4864,6390,186,11258,"Following Gutsy Galaxy Guard's victory over the Zonder Empire and the 31 Primevals, a new threat makes their appearance on Earth. GGG—with Guy Shishio and the newly-constructed GaoFighGar—team up with their French counterpart Chasseur to battle the evil organization BioNet. Among Chasseur's ranks is Renais Cardiff Shishioh, a former BioNet cyborg with the relentless pursuit of destroying those who took away her humanity. But as GGG and Chasseur fight the BioNet, GGG's bases around the world are suddenly attacked, and the recently-discovered ""Q-Parts"" and the original Gao Machines are stolen by Mamoru Amami, who has been abducted and cloned by an even greater threat known as the ""Eleven Kings of Sol."" Evicted from Earth by the United Nations, GGG must now travel to the far reaches of the galaxy to battle the Eleven Kings of Sol and save Mamoru before it's too late.

(Source: ANN, edited)",,2000,2000-01-21,2003-03-21,Sunrise,Adventure;Drama;Sci-Fi,25
3702,Detroit Metal City,Detroit Metal City,OVA,Manga,12,Finished Airing,False,R - 17+ (violence & profanity),8.09,534,110968,1185,3289,217203,"Dominating the world of indie music, Detroit Metal City (DMC) is a popular death metal band known for its captivatingly dark and crude style. Its extravagant lead singer, Johannes Krauser II, is especially infamous as a demonic being who has risen from the fiery pits of hell itself in order to bring the world to its knees and lord over all mortals—or at least that's what he's publicized to be.

Unbeknownst to his many worshippers, Krauser II is just the alter ego of an average college graduate named Souichi Negishi. Although he is soft-spoken, peace-loving, and would rather listen to Swedish pop all day, he must participate in DMC's garish concerts in order to make ends meet. Detroit Metal City chronicles Negishi's hilarious misadventures as he attempts to juggle his hectic band life, a seemingly budding romance, and dealing with his incredibly obsessive and dedicated fans.

[Written by MAL Rewrite]",,2008,2008-08-08,2008-10-28,Studio 4°C,Comedy,26
6336,Kidou Senshi Gundam Unicorn,Mobile Suit Gundam Unicorn,OVA,Novel,7,Finished Airing,False,PG-13 - Teens 13 or older,8.09,541,52228,2173,1635,102216,"In the year Universal Century 0096, three years after Char Aznable's failed attempt to force human migration into space, life continues in the colonies orbiting Earth. One such colony, at Side 4, is home to Banagher Links, a 16-year-old who lives a quiet life among his classmates.

Audrey Burne, the last descendant of a great tyrannical family, takes it upon herself to steal the key to a mysterious device known as ""Laplace's Box."" It is said that the Box has the power to shape the course of the universe, and Audrey travels to Side 4 in an attempt to take it from its current holder and keep it from the Sleeves, the surviving remnant of Char Aznable's  Neo-Zeon. In her search, she stumbles across Banagher and changes his life forever.

When Side 4 comes under the attack of the Sleeves and its prolific fighters Marida Cruz and Full Frontal, Banagher takes control of the newly built Gundam Unicorn to defend his friends and protect the fate of humankind.

[Written by MAL Rewrite]",,2010,2010-03-12,2014-06-06,Sunrise,Action;Drama;Sci-Fi,27
4938,Tsubasa: Shunraiki,Tsubasa RESERVoir CHRoNiCLE: Spring Thunder Chronicle,OVA,Manga,2,Finished Airing,False,R - 17+ (violence & profanity),8.08,546,30492,2903,252,63520,"After the battle in Celes, Fai escapes with Kurogane's aid while helping Syaoran and Sakura as well. Now in the land of Nihon, Kurogane meets with Tomoyo once more. Seishirou appears and Syaoran battles him for the feather. After finally gaining the feather, he enters the Dream World where he meets Sakura, Watanuki and the Clone.

(Source: Metacritic)",,2009,2009-03-17,2009-05-15,Production I.G,Action;Adventure;Drama;Fantasy;Romance,28
17739,Hidamari Sketch: Sae Hiro Sotsugyou-hen,Hidamari Sketch: Sae & Hiro Graduation,OVA,4-koma manga,2,Finished Airing,False,PG-13 - Teens 13 or older,8.08,554,6799,5708,34,15015,The anime centers on the graduation of Sae and Hiro.,,2013,2013-11-27,,Shaft,Slice of Life,29
3665,Ginga Eiyuu Densetsu Gaiden (1999),Legend of the Galactic Heroes Gaiden (1999),OVA,Novel,28,Finished Airing,False,R - 17+ (violence & profanity),8.06,577,7806,4997,27,21135,"Ginga Eiyuu Densetsu Gaiden (1999) is the second of two OVA adaptations of side stories from the Ginga Eiyuu Densetsu novel series. This second adaptation follows the achievements of Yang Wen-li of the Free Planets Alliance before the fateful Battle of Astarte, and continues the tales of Reinhard von Müsel and Siegfried Kircheis of the Galactic Empire.

Spiral Labyrinth
Yang is propelled to the spotlight after his famous evacuation of civilians from El Facil. Following an unofficial double promotion and a flurry of media attention, he chronicles his research of the Year 730 Mafia—a close-knit group of Alliance military officers centered around the famed tactician Bruce Ashbey. He investigates a startling claim by Ashbey's deceased widow that may have enormous political ramifications: that the great war hero was not killed in action but murdered.

The Mutineer
Reinhard and Kircheis are posted on the destroyer Hameln II, docked at Iserlohn Fortress. After gaining the respect of the crew, Reinhard's leadership is tested when the captain is severely wounded and passes command authority to Reinhard, the next-highest ranking officer on deck.

The Duelist
While Reinhard and Kircheis are working in the Imperial capital Odin, Reinhard learns of a mining rights dispute involving Dorothea von Schaffhausen, a friend of his sister Annerose von Grünewald. Upon hearing that Count Herxheimer intends to settle the matter with a duel, Reinhard volunteers to represent the Schaffhausen family.

The Retriever
After falling out of favor with the nobility, Count Herxheimer is trying to escape to the Free Planets Alliance with a stolen Seffle particle generator prototype. Reinhard is tasked with retrieving both the prototype and the defector, but is only assigned the cruiser Hässliche Entlein due to the confidential nature of the mission.

The Third Battle of Tiamat
To commemorate the 30th year of the reign of Kaiser Friedrich IV, the Empire announces a large-scale military campaign against the Free Planets Alliance. In the ensuing clash between the Imperial expeditionary force and three Alliance fleets, Reinhard's timely intervention shapes the tides of war.

[Written by MAL Rewrite]",,1999,1999-12-24,2000-07-21,K-Factory,Action;Drama;Sci-Fi,30
18661,Kamisama Hajimemashita OVA,Kamisama Kiss OVA,OVA,Manga,2,Finished Airing,False,PG-13 - Teens 13 or older,8.06,582,72268,1733,474,138853,"Kamisama, Suterareru
Riding the high of a heartfelt kiss she shared with her familiar Tomoe, Nanami Momozono seems like nothing can bring her down. However, that changes when she witnesses Tomoe receive a mysterious black box and claim that possessing it, he no longer needs Nanami. By creating the perfect diversion, Nanami is determined to find out what this box contains.

Kamisama, Onsen ni Iku
After Nanami overhears her familiar Mizuki talk about her possibly being too spoiled by Tomoe, she becomes hell-bent on proving her capability to be independent. During her trip with Tomoe to a hot spring hotel, Nanami learns about a stone that allegedly grants a lifetime of happiness to couples who touch it together. However, the long path to the stone may prove a bit overwhelming as long as Nanami refuses Tomoe's help.

[Written by MAL Rewrite]",,2013,2013-08-20,,TMS Entertainment,Comedy;Romance;Supernatural,31
2449,Koukaku Kidoutai: Stand Alone Complex - The Laughing Man,Ghost in the Shell: Stand Alone Complex - The Laughing Man,OVA,Manga,1,Finished Airing,False,R - 17+ (violence & profanity),8.06,585,16222,3634,59,41857,"In 2024, the terrorist incident known as ""The Laughing Man Incident"" occurred in which Ernest Serano, president of the groundbreaking micromachine company, Serano Genomics, was kidnapped and ransomed. One day, the case having remained unsolved for six years, Detective Yamaguchi, who has been investigating ""The Laughing Man Incident,"" sends word that he wants to meet with Togusa from Public Safety Section 9. However, soon after sending this message, Yamaguchi, crucial to the success of the case, dies in an accident. Many days pass and in the midst of a police interview relay concerning suspicions behind interceptors, a forewarning is received from ""The Laughing Man"" of his next crime. The incorporeal hacker begins to move once again.

(Source: ANN)",,2005,2005-09-23,,Production I.G,Action;Mystery;Sci-Fi;Suspense,32
851,Kyou kara Ore wa!!,,OVA,Manga,10,Finished Airing,False,R - 17+ (violence & profanity),8.06,587,11920,3890,460,36523,"Two transfer students, Mitsuhashi Takashi and Itou Shinji, tired of their boring normal life and unpopularity decide to take their arrival at a new school as an opportunity to reinvent their image, and become delinquents! Itou's justice clashing with Mitsuhashi's mischievous ways, they initially antagonize one another but soon become fast friends. The delinquent duo set out on various misadventures to become the greatest delinquents in all Japan!",,1993,1993-04-01,1997-12-21,Pierrot,Comedy,33
23317,Kuroshitsuji: Book of Murder,Black Butler: Book of Murder,OVA,Manga,2,Finished Airing,False,R - 17+ (violence & profanity),8.05,594,127791,1001,1165,258345,"At the behest of the Queen, Earl Ciel Phantomhive hosts a lavish dinner party attended by several of the finest members of polite society—as well as struggling author, Arthur. But as the party reaches its high, a terrible murder takes place and none other than the Earl himself is suspected of the crime.

As a violent storm rages on outside, the death count continues to climb. The Phantomhive household and their eminent guests find they must cooperate in order to solve this mystery before they too fall prey to the mysterious murderer. However, it seems that not even the perfect butler, Sebastian Michaelis, is safe from this horror.

[Written by MAL Rewrite]",,2015,2015-01-28,2015-02-25,A-1 Pictures,Action;Mystery;Supernatural,34
1257,Saint Seiya: Meiou Hades Juuni Kyuu-hen,Saint Seiya: The Hades Chapter - Sanctuary,OVA,Manga,13,Finished Airing,False,PG-13 - Teens 13 or older,8.05,598,36569,3002,393,59349,"Hades is planning to take over the world, to achieve that goal, he sends out deceased Gold Saints to take Athena's head. Seiya and the other Bronze Saints come to help but their help isn't appreciated by the remaining Gold Saints that are still alive. 

(Source: ANN)",,2002,2002-11-09,2003-07-25,Toei Animation,Action;Adventure;Fantasy;Sci-Fi,35
