id,title,title_english,type,source,episodes,status,airing,rating,score,rank,scored_by,popularity,favorites,members,synopsis,season,year,start,ending,studios,genres,ranking
19123,One Piece: Episode of Merry - Mou Hitori no Nakama no Monogatari,One Piece: Episode of Merry - The Tale of One More Friend,TV Special,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,8.19,408,33142,2869,76,64923,"After Brook questions the origin of the Mini Merry name, Usopp and Chopper Tony Tony recall the adventures of the Straw Hat Crew's beloved ship, friend, and crew member—the Going Merry. Ussop abandons the crew for a fight over the Going Merry while Robin Nico leaves with the government's top assassin group, CP9. In order to bring the crew back together, Monkey D. Luffy and the remaining Straw Hats follow Robin to rescue her from the claws of the World Government.

[Written by MAL Rewrite]",,2013,2013-08-24,,Toei Animation,Action;Adventure;Fantasy,11
50612,Dr. Stone: Ryuusui,Dr. Stone: Ryusui,TV Special,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,8.15,461,183715,789,858,324400,"Now that brains and brawns have united forces, the next step in Senkuu's plan to unravel the mystery behind the green light that once petrified humanity is to go to the other side of the Earth and investigate its origin. However, to achieve this, Senkuu must first build a ship.

With the help of Tsukasa Shishiou's former underlings, the base of the ship is rapidly assembled, but there is one missing piece: a skilled captain. During their search, Senkuu and his crew come across a petrified Ryuusui Nanami—the heir of the biggest maritime conglomerate, known for his vast knowledge of sailboats but unpleasant personality. Despite this, Senkuu takes the risk and revives Ryuusui.

Ryuusui, upon realizing there are no ownership rights in this new civilization, is excited at the prospect of claiming everything for himself. But before he agrees to play a crucial part in their upcoming journey and command the vessel through the restless seas, he and Senkuu must find the king of fuels to power the ship—oil.

[Written by MAL Rewrite]",,2022,2022-07-10,,TMS Entertainment,Adventure;Comedy;Sci-Fi,12
15323,One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,One Piece: Episode of Nami - Tears of a Navigator and the Bonds of Friends,TV Special,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,8.11,509,39809,2693,82,72477,"Nami betrays the Straw Hat crew and steals their ship and treasures, escaping to Arlong Park. Luffy and his crew follow her, only to come face to face with the infamous pirate Arlong, a ruthless fish-man who has taken over Nami's home island with force and Naval bribes. As opinions clash and the Straw Hats attempt to convince Nami to rejoin the team, her true motivation behind the deception will be revealed at last. 

[Written by MAL Rewrite]",,2012,2012-08-25,,Toei Animation,Action;Adventure;Fantasy,13
1566,Koukaku Kidoutai: Stand Alone Complex - Solid State Society,Ghost in the Shell: Stand Alone Complex - Solid State Society,TV Special,Manga,1,Finished Airing,False,R - 17+ (violence & profanity),8.1,523,48684,2157,252,103126,"A.D. 2034. It has been two years since Motoko Kusanagi left Section 9. Togusa is now the new leader of the team, that has considerably increased its appointed personnel. The expanded new Section 9 confronts a rash of complicated incidents, and investigations reveal that an ultra-wizard hacker named the Puppeteer is behind the entire series of events.

In the midst of all, Batou, who was stalking the case on a separate track, encounters Motoko. She goes away after saying, ""Stay away from the Solid State Society."" Batou is left with a doubt in his mind. Could Motoko be the Puppeteer?

The series of intriguing incidents that Section 9 faces gradually link together almost artistically. Who is the Puppeteer? What will happen to Batou's relationship with Motoko? What is the full truth behind this carefully planned perfect crime? And what will the outcome be? Mysteries surround the Solid State Society...

(Source: Production I.G.)",,2006,2006-09-01,,Production I.G,Action;Award Winning;Mystery;Sci-Fi,14
28025,Tsukimonogatari,Tsukimonogatari,TV Special,Light novel,4,Finished Airing,False,R - 17+ (violence & profanity),8.08,547,243594,566,945,428728,"Koyomi Araragi is studying hard in preparation for his college entrance exams when he begins to notice something very strange: his reflection no longer appears in a mirror, a characteristic of a true vampire. Worried about the state of his body, he enlists the help of the human-like doll Yotsugi Ononoki and her master Yozuru Kagenui, an immortal oddity specialist.

Quickly realizing what is wrong with him, Kagenui gives Araragi two choices: either abstain from using the vampiric abilities he received from Shinobu Oshino, or lose his humanity forever.

[Written by MAL Rewrite]",,2014,2014-12-31,,Shaft,Comedy;Mystery;Supernatural;Ecchi,15
27821,Fate/stay night: Unlimited Blade Works Prologue,Fate/stay night [Unlimited Blade Works] - Prologue,TV Special,Visual novel,1,Finished Airing,False,PG-13 - Teens 13 or older,8.03,623,204392,775,447,330489,"In Fuyuki City, a long-lived ritual involving battles between seven magi and their servants is taking place. This ritual is known as the Holy Grail War and it promises to grant the victor any wish. With the war now entering its fifth iteration, the stage is set for Rin Toosaka to succeed her father's legacy.

Rin wishes to summon Saber, said to be the most powerful class. But when she miscalculates and summons Archer instead, how will she fare in the battles that lie ahead of her?

[Written by MAL Rewrite]",,2014,2014-10-05,,ufotable,Action;Fantasy,16
54915,5-toubun no Hanayome∽,The Quintessential Quintuplets~,TV Special,Manga,2,Finished Airing,False,PG-13 - Teens 13 or older,7.97,702,28292,2534,544,80210,Featuring stories from the manga not adapted in the main anime.,,2023,2023-09-02,2023-09-09,Shaft,Comedy;Romance,17
21855,Hanamonogatari,Hanamonogatari,TV Special,Light novel,5,Finished Airing,False,R - 17+ (violence & profanity),7.92,779,247217,552,1084,438649,"Now that Koyomi Araragi and Hitagi Senjougahara have graduated, very few familiar faces remain at Naoetsu Private High School. One of these is Suruga Kanbaru, holder of the Monkey's Paw. When she begins to hear talk of a mysterious being known as the ""Devil"" who will magically solve any problem, Kanbaru immediately thinks these rumors are about her and decides to investigate.

She discovers the Devil is actually Rouka Numachi, a former basketball rival from junior high who is no longer able to play due to a leg injury. Rouka provides free advice to those who seek her out. Acting as a collector of misfortune, she enjoys relieving the stress of her clients by providing them with the false hope of having their problems solved. Although Kanbaru sees no real harm being done, she reprimands Rouka for lying and heads home, relieved she is not the cause of the rumors. But she may have a reason to worry after all: she finds that her left hand has reverted back to its human form.

[Written by MAL Rewrite]",,2014,2014-08-16,,Shaft,Comedy;Mystery;Supernatural,18
15689,Nekomonogatari: Kuro,Nekomonogatari Black,TV Special,Light novel,4,Finished Airing,False,R - 17+ (violence & profanity),7.92,783,346565,411,1247,568332,"After surviving a vampire attack, Koyomi Araragi notices that his friend and savior, Tsubasa Hanekawa, has been acting strange. When he happens to cross paths with her on his way to a bookstore and sees she has a bandage on her face, he knows something must definitely be wrong. Araragi wants to help her, but Hanekawa assures him that her wound is just something she received at home and that he should not concern himself with it. But when a white cat with no tail is hit and killed by a car, the pair bury the creature and the real trouble begins.

When Araragi later pays a visit to his friend Meme Oshino and recounts the day's events, he is informed what they have buried is actually an apparition, one perfect for Hanekawa in her current state. Tasked with finding his friend to confirm her safety, he discovers that she has attacked her parents, possessed by the ""Sawari Neko."" Now, it is up to Araragi to help Hanekawa as she once helped him.

[Written by MAL Rewrite]",,2012,2012-12-31,,Shaft,Mystery;Romance;Supernatural;Ecchi,19
36215,One Piece: Episode of East Blue - Luffy to 4-nin no Nakama no Daibouken,One Piece: Episode of East Blue - Luffy and His Four Crewmates' Great Adventure,TV Special,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,7.86,909,23399,3528,28,44316,"The words that Gold Roger, the King of the Pirates, uttered just before his death excited the masses and the world has entered a Great Pirate Era! There is a group of young pirates who are about to set sail on the Grand Line. Monkey D. Luffy, a rubber man. Roronoa Zoro aka “Pirate Hunter.” Usopp, a sniper. Sanji, a seafaring cook. And “Cat Burglar” Nami. They, the Straw Hats, all place a foot upon a barrel and make their vows before their next journey across the great ocean. Luffy shouts “In order to be the King of the Pirates!” A decade ago in the Windmill Village... A little boy Luffy was enthralled with a pirate boss Red-Haired Shanks. But a group of mountain bandits shows up and makes fun of the pirates. “Why didn't you fight them?!” Luffy yells out angrily but Shanks says that it's nothing worth getting mad over. At that time, Luffy snatches the Gum-Gum Fruit from a treasure box and eats it and as a result, his entire body becomes rubber and he loses the ability to swim for the rest of his life! A few days later, Luffy is surrounded by the mountain bandits again and Shanks comes to help. “No matter what the reason, anyone who hurts my friends has to pay!!” Shanks and his pirate crew are incredibly strong and they beat down the mountain bandits. Higuma, the head of the mountain bandits, runs away kidnapping Luffy and heads for the sea. However, they encounter a local Sea Monster there and are attacked. Luffy is in a desperate situation... But again, Shanks saves the day. He outstares the Sea Monster and chases it away but in exchange, he loses his left arm... When Shanks leaves the village, he leaves his straw hat with Luffy. “Come bring it back to me someday! Once you've become a great pirate!” 10 years later, Luffy has grown up strong and he sets out for an adventure on a small boat. He again encounters the local Sea Monster for that fateful day. However, Luffy takes it down with a single blow of Gum-Gum Pistol. Luffy’s journey to become the King of the Pirates now begins!

(Source: Crunchyroll)",,2017,2017-08-26,,Toei Animation,Action;Adventure;Fantasy,20
25161,One Piece 3D2Y: Ace no shi wo Koete! Luffy Nakama Tono Chikai,One Piece 3D2Y: Overcoming Ace's Death! Luffy's Pledge to His Friends,TV Special,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,7.84,944,58050,2240,109,97430,"After suffering great personal loss during the battle of Marineford, Monkey D. Luffy finds himself stranded on Rusukaina, a treacherous island crawling with huge and dangerous creatures. There, he has committed himself to a two-year stretch of training to learn ""Haki,"" the energy that combatants can use to grant themselves a variety of abilities in battle.

Luffy is jerked away from his otherwise peaceful training by the abduction of Sandersonia and Marigold, sisters of his friend and ally Boa Hancock. With Boa's aid, Luffy seeks to track down the infamous pirate responsible for the kidnapping, a man whose recent prison break is the result of Luffy's own reckless actions. Luffy must use his developing grasp of Haki to defeat this new foe while coming to terms with his overbearing grief in the process.

[Written by MAL Rewrite]",,2014,2014-08-30,,Toei Animation,Adventure;Fantasy,21
36796,Owarimonogatari 2nd Season Recaps,Owarimonogatari Second Season Recaps,TV Special,Light novel,2,Finished Airing,False,R - 17+ (violence & profanity),7.84,945,9700,4497,45,27047,"Two recaps aired before the first episode of the day at the time Owarimonogatari 2nd Season was airing.

Episode 0.5 (aired before Mayoi Hell) - Owari ni Mukau Monogatari (Heading Towards the End of the Story): Araragi's voice actor Hiroshi Kamiya retells events from Koyomi Vamp, Mayoi Maimai, Shinobu Time, Yotsugi Doll, Koyomi Nothing and Koyomi Dead.

Episode 4.5 (aired before Ougi Dark) - Araragi Koyomi no Monogatari (Araragi Koyomi's Story): Hanekawa's voice actor Yui Horie looks back at Araragi's past year and what happened to him throughout the series.",,2017,2017-08-12,2017-08-13,Shaft,Comedy;Mystery;Supernatural,22
29093,Grisaia no Meikyuu: Caprice no Mayu 0,The Labyrinth of Grisaia: The Cocoon of Caprice 0,TV Special,Visual novel,1,Finished Airing,False,R+ - Mild Nudity,7.82,992,140280,1079,712,238280,"Having attended Mihama Academy for about a year, Yuuji Kazami has seemingly found his place within the school, but he suddenly decides to pursue a promotion in CIRS. After consulting JB about his intentions, they both thoroughly examine Yuuji's documents and dissect the events of his upbringing to determine if the job is fit for him.

Meanwhile, unbeknownst to the two, the girls of Mihama uncover some torn documents in Yuuji's room. After restoring the papers, they discover the story that has formed—or perhaps broken—Yuuji into the man he is today. However, what was thought to be history has haunted him to the present, and the chains of the past begin to drag him back into the darkness...

[Written by MAL Rewrite]",,2015,2015-04-12,,8bit,Drama,23
7304,Meitantei Conan Movie 08: Ginyoku no Time Travel Recap,Detective Conan Movie 08: Time Travel of the Silver Sky Recap,TV Special,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,7.81,1007,10996,4866,8,22416,"Professor Agasa has created a computer program that can give you the identity of anyone in the world. He decides to use it on figuring out who Kaitou Kid is. Before he does, the program gives him a history of the Kid, as well as preview clips of the eighth movie. When he is about to finally figure out who the Kid is, Kid appears on the computer screen, announcing he has hacked the program.

(Source: detectiveconanworld)",,2004,2004-04-30,,TMS Entertainment,Adventure;Mystery,24
985,Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,Dragon Ball Z: The History of Trunks,TV Special,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,7.8,1032,74741,1986,200,116200,"It has been thirteen years since the Androids began their killing rampage and Son Gohan is the only person fighting back. He takes Bulma's son Trunks as a student and even gives his own life to save Trunks's. Now Trunks must figure out a way to change this apocalyptic future. 

(Source: ANN)",,1993,1993-02-24,,Toei Animation,Adventure;Drama;Fantasy,25
9563,Hidamari Sketch x ☆☆☆ Specials,,TV Special,4-koma manga,2,Finished Airing,False,PG-13 - Teens 13 or older,7.8,1037,8069,5571,10,15991,"A year later, the daily life of the students of the Hidamari Sou at Yamabuki High School continues: Yuno and Miyako are second years, Sae and Hiro are third years, and two new students, Nori and Nazuna, move into the Hidamari Sou.

(Source: AniDB)",,2010,2010-10-24,2010-10-31,Shaft,Slice of Life,26
8310,Magic Kaito,,TV Special,Manga,12,Finished Airing,False,PG-13 - Teens 13 or older,7.77,1109,33378,2616,354,75709,"Magic is not real—everyone knows that. When performed by a true expert, however, magic possesses the ability to amaze and wonder its audience. Kaito Kuroba, son of world-famous stage magician Touichi Kuroba, is no stranger to this fact. Well-versed in the arts of deception and misdirection, Kaito frequently disrupts the lives of those around him with flashy tricks and pranks. But when Kaito accidentally stumbles upon a hidden passage in his home, he discovers a secret that may well have been the cause of his father's death eight years ago—the dove-white outfit of Kid the Phantom Thief. Wanting to find out more about his father, Kaito dons the outfit and searches for the Pandora Gem that is said to grant immortality. However, he is not the only one after the gem—the organization responsible for his father's death is also hot on his tail!

Magic Kaito follows the rebirth of Kaitou Kid, phantom thief of the night. Utilizing his dummies, disguises, and signature card gun, Kaito sets out to steal the world's most precious jewels, uncovering the truth behind his father's death and the rumored Pandora Gem along the way.

[Written by MAL Rewrite]",,2010,2010-04-17,2012-12-29,TMS Entertainment,Adventure;Comedy;Romance,27
30902,Yuru Yuri Nachuyachumi!+,,TV Special,Manga,2,Finished Airing,False,PG-13 - Teens 13 or older,7.77,1115,30113,3062,82,57178,"Extra episodes of Yuru Yuri Nachuyachumi!

Summer vacation is drawing to a close, but the Amusement Club members make the most of the last days. Between outdoor activities in the sun, reminiscing on their recent camping trip, and a sleepover, the members of the Amusement Club, and their classmates in the student council, continue to make summer memories.",,2015,2015-08-21,2015-09-18,TYO Animations,Comedy;Girls Love,28
21867,Edogawa Conan Shissou Jiken: Shijou Saiaku no Futsukakan,The Disappearance of Conan Edogawa: The Worst Two Days in History,TV Special,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,7.76,1129,6776,5942,8,13529,"The anime special celebrates the 20th anniversary of Gosho Aoyama's original manga, and it recounts a previously untold story from Conan's past.

(Source: ANN)",,2014,2014-12-26,,TMS Entertainment,Adventure;Comedy;Mystery,29
11237,Hidamari Sketch x SP,Hidamari Sketch x SP,TV Special,4-koma manga,2,Finished Airing,False,PG-13 - Teens 13 or older,7.76,1133,7678,5581,12,15905,"Even though studying at a prestigious art school like Yamabuki is hard work, the girls who live at the Hidamari Apartments always manage to squeeze in time for a little fun and exploration. And when they actually get a day off? Watch out world! Yuno, Sae, Hiro, Miyako and new students Nori and Nazuna return to create another masterpiece of life as art, with all new adventures that include swimming, pajama parties, trips to the art museum and even an all-you-can-eat diner courtesy of the landlady! Of course, there’s always a little housework that has to be squeezed in, but with a pinch of resourcefulness and a dash of creativity, even the most onerous of chores can be turned into something magical. 

(Source: Sentai Filmworks)",,2011,2011-10-30,2011-11-06,Shaft,Slice of Life,30
6115,Lupin III vs. Meitantei Conan,Lupin III vs. Detective Conan,TV Special,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,7.75,1152,19832,3854,43,37353,"In a country called Vesparand, a new mineral with super stealth properties has been discovered which attracts Lupin's attention. At the same time the untimely deaths of Queen Sakura and her son, Prince Gill, leave Princess Mira next in succession to the throne. During a trip to Japan, Princess Mira finds her double in Ran and takes the opportunity to trade places, which ends with Ran being spirited away to Vesparand with Conan, Zenigata, Kogoro Mouri, Lupin and Fujiko in tow. There they meet a waiting Jigen and solve the mystery of the deaths of the Queen and Prince.

(Source: ANN)",,2009,2009-03-27,,TMS Entertainment,Action;Adventure;Comedy;Mystery,31
20159,Pokemon: The Origin,Pokémon: Origins,TV Special,Game,4,Finished Airing,False,PG - Children,7.73,1226,160235,1081,679,238083,"Pokémon are marvelous creatures that come in a variety of types and sizes, with abilities, powers, and personalities as diverse as they are numerous. Doctor Yukinari Ookido has dedicated his life to studying these fascinating beings, that can be caught, trained, traded, and battled against each other. There's only so much he can do from his lab though. With this in mind, Ookido entrusts two young boys with a Pokémon of their own and a computerized encyclopedia to catalog them. One of them, Green, is brash, passionate, slightly arrogant, and Doctor Ookido's own nephew. The other boy, Red, is equally passionate, and filled with a wide-eyed, mildly naive sense of wonder.

Pokémon: The Origin follows Red in his journey through the region of Kanto in his attempt to complete his ""Pokédex"" by capturing and cataloging all the Pokémon that exist. Along the way he'll discover there's more to himself and his goals than he originally thought. Red will have to put both himself and his Pokémon to the test in special Gyms whose leaders are steps along the way to the Pokémon League, in order to challenge the Elite Four and become a Pokémon League Champion.

Aside from his goals to become a Champion, Red has other problems brewing. There are others who capture and train Pokémon for more sinister reasons, with the infamous criminal organization Team Rocket being one of them. If Red can defeat them, fellow trainers, his rival Green, and wild Pokémon all through Kanto, he just may fulfill his own dream, and Doctor Ookido's as well.",,2013,2013-10-02,,Production I.G;Xebec;OLM,Action;Adventure;Comedy;Fantasy,32
2994,Death Note: Rewrite,Death Note: Relight,TV Special,Manga,2,Finished Airing,False,R - 17+ (violence & profanity),7.71,1258,95631,1204,745,213649,"When approached by a fellow death god tempted to visit the human realm, Ryuk recounts his own journey to the other side and the story of Light Yagami—a brilliant young man who impressed him there. 

One day at school, Light stumbles upon Ryuk's lost Death Note and realizes it is not an ordinary notebook. He learns that it has the ability to kill every person whose name is written inside, provided that the user can visualize the victim's face. Having long deplored the decadence of current society, Light believes this sinister weapon offers him an unexpected opportunity: to eradicate all evil and bring about a new ideal world.

Following a string of fatal heart attacks, the authorities start to suspect that the alarming number of dead criminals is not coincidental. Determined to uncover the mysterious culprit, they join forces with L, an internationally renowned detective. As the death count escalates, Light and L clash in a breathtaking confrontation of wits and deception—a duel that will decide the future of humanity.

[Written by MAL Rewrite]",,2007,2007-08-31,2008-08-22,Madhouse,Supernatural;Suspense,33
1719,Rozen Maiden: Ouvertüre,Rozen Maiden: Ouvertüre,TV Special,Manga,2,Finished Airing,False,PG-13 - Teens 13 or older,7.71,1267,35112,2936,212,62194,"As Jun Sakurada fights and lives alongside the Rozen Maidens, special lifelike dolls made to battle each other, he enjoys a rare break in which he is told a story during the events of Rozen Maiden: Träumend. 

When Jun buys a brooch as a present for Shinku, the fifth doll, she refuses to accept it at any cost. Souseiseki, the fourth doll, then recounts the story of how Shinku and the first doll, Suigintou, first met. This tale tells of the cruel and heartbreaking circumstances surrounding Suigintou's birth, and how the many misunderstandings between her and Shinku shaped their longstanding rivalry fueled by Suigintou's unfettered hate towards Shinku.

The stage is set in Rozen Maiden: Ouvertüre in 19th century London as the story delves into the past of these one-time friends and the secrets that they hold.

[Written by MAL Rewrite]",,2006,2006-12-23,2006-12-24,Nomad,Action;Comedy;Drama;Fantasy,34
31289,One Piece: Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru Ishi,"One Piece: Episode of Sabo - Bond of Three Brothers, A Miraculous Reunion and an Inherited Will",TV Special,Manga,1,Finished Airing,False,PG-13 - Teens 13 or older,7.7,1301,22053,3606,30,42476,"The special will revisit the childhood past of the three sworn brothers Luffy, Ace, and Sabo, when they all dreamed of becoming pirates. In addition, it will depict how Sabo originally came into the kingdom of Dressrosa (which was not depicted in Eiichiro Oda's original manga or the television anime), as well as his reunion with Luffy from his point of view.",,2015,2015-08-22,,Toei Animation,Action;Adventure;Fantasy,35
